"","Index","Angle","Antenna","Background","Code","GPSdate","GPStime","Strength","TowerID","TagID","AnimalID","uniqueID","longitude","latitude","X","Y","BadPoint","Var_X","Var_Y","Cov_XY","AngleDiff","Date","Time"
"587",0,246,2,0,"0.25,0.21,0.17","02_06_23","19:47:56",31,"TowerW13",476,"WF051806","WF051806-02_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"588",0,246,2,0,"0.25,0.21,0.17","02_06_23","20:02:05",31,"TowerW13",476,"WF051806","WF051806-02_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"589",0,246,2,0,"0.25,0.21,0.17","02_06_23","20:11:26",32,"TowerW13",476,"WF051806","WF051806-02_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"590",0,246,2,0,"0.25,0.21,0.17","02_06_23","20:36:14",31,"TowerW13",476,"WF051806","WF051806-02_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"591",0,246,2,0,"0.25,0.21,0.17","02_06_23","21:09:56",31,"TowerW13",476,"WF051806","WF051806-02_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"592",0,246,2,0,"0.25,0.21,0.17","02_06_23","21:19:41",31,"TowerW13",476,"WF051806","WF051806-02_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"593",0,246,2,0,"0.25,0.21,0.17","02_06_23","22:14:11",31,"TowerW13",476,"WF051806","WF051806-02_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"594",0,246,2,0,"0.25,0.21,0.17","02_06_23","22:33:24",32,"TowerW13",476,"WF051806","WF051806-02_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"595",0,246,2,0,"0.25,0.21,0.17","02_06_23","23:09:54",32,"TowerW13",476,"WF051806","WF051806-02_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"596",0,246,2,0,"0.25,0.21,0.17","03_06_23","1:22:28",32,"TowerW13",476,"WF051806","WF051806-03_06_23-1",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"597",0,246,2,0,"0.25,0.21,0.17","03_06_23","2:31:42",32,"TowerW13",476,"WF051806","WF051806-03_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"598",0,246,2,0,"0.25,0.21,0.17","03_06_23","2:40:57",32,"TowerW13",476,"WF051806","WF051806-03_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"599",0,246,2,0,"0.25,0.21,0.17","03_06_23","2:42:48",31,"TowerW13",476,"WF051806","WF051806-03_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"600",0,246,2,0,"0.25,0.21,0.17","03_06_23","3:08:04",32,"TowerW13",476,"WF051806","WF051806-03_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"601",0,246,2,0,"0.25,0.21,0.17","03_06_23","3:53:20",32,"TowerW13",476,"WF051806","WF051806-03_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"602",0,246,2,0,"0.25,0.21,0.17","03_06_23","4:03:11",32,"TowerW13",476,"WF051806","WF051806-03_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"603",0,246,2,0,"0.25,0.21,0.17","03_06_23","4:16:41",32,"TowerW13",476,"WF051806","WF051806-03_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"604",0,246,2,0,"0.25,0.21,0.17","03_06_23","4:51:51",32,"TowerW13",476,"WF051806","WF051806-03_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"605",0,246,2,0,"0.25,0.21,0.17","03_06_23","4:56:49",31,"TowerW13",476,"WF051806","WF051806-03_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"606",0,246,2,0,"0.25,0.21,0.17","03_06_23","5:04:15",31,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"607",0,246,2,0,"0.25,0.21,0.17","03_06_23","5:04:51",31,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"608",0,246,2,0,"0.25,0.21,0.17","03_06_23","5:08:32",31,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"609",0,246,2,0,"0.25,0.21,0.17","03_06_23","5:24:41",33,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"610",0,246,2,0,"0.25,0.21,0.17","03_06_23","5:25:18",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"611",0,246,2,0,"0.25,0.21,0.17","03_06_23","5:27:08",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"612",0,246,2,0,"0.25,0.21,0.17","03_06_23","5:38:19",31,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"613",0,246,2,0,"0.25,0.21,0.17","03_06_23","5:48:10",31,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"614",0,246,2,0,"0.25,0.21,0.17","03_06_23","6:06:46",32,"TowerW13",476,"WF051806","WF051806-03_06_23-6",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"615",0,246,2,0,"0.25,0.21,0.17","03_06_23","6:09:13",31,"TowerW13",476,"WF051806","WF051806-03_06_23-6",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"616",0,246,2,0,"0.25,0.21,0.17","03_06_23","6:35:06",31,"TowerW13",476,"WF051806","WF051806-03_06_23-6",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"617",0,246,2,0,"0.25,0.21,0.17","03_06_23","7:40:33",32,"TowerW13",476,"WF051806","WF051806-03_06_23-7",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"618",0,246,2,0,"0.25,0.21,0.17","03_06_23","7:45:26",31,"TowerW13",476,"WF051806","WF051806-03_06_23-7",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"619",0,246,2,0,"0.25,0.21,0.17","03_06_23","9:16:41",32,"TowerW13",476,"WF051806","WF051806-03_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"620",0,246,2,0,"0.25,0.21,0.17","03_06_23","9:33:41",31,"TowerW13",476,"WF051806","WF051806-03_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"621",0,246,2,0,"0.25,0.21,0.17","03_06_23","10:43:04",31,"TowerW13",476,"WF051806","WF051806-03_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"622",0,246,2,0,"0.25,0.21,0.17","03_06_23","15:05:13",31,"TowerW13",476,"WF051806","WF051806-03_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"623",0,246,2,0,"0.25,0.21,0.17","03_06_23","15:34:46",31,"TowerW13",476,"WF051806","WF051806-03_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"624",0,246,2,0,"0.25,0.21,0.17","03_06_23","15:50:27",32,"TowerW13",476,"WF051806","WF051806-03_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"625",0,246,2,0,"0.25,0.21,0.17","03_06_23","17:37:51",31,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"626",0,246,2,0,"0.25,0.21,0.17","03_06_23","17:43:28",32,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"627",0,246,2,0,"0.25,0.21,0.17","03_06_23","17:44:11",31,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"628",0,246,2,0,"0.25,0.21,0.17","03_06_23","17:51:52",32,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"629",0,246,2,0,"0.25,0.21,0.17","03_06_23","18:02:56",32,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"630",0,246,2,0,"0.25,0.21,0.17","03_06_23","18:45:45",32,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"631",0,246,2,0,"0.25,0.21,0.17","03_06_23","19:02:26",32,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"632",0,246,2,0,"0.25,0.21,0.17","03_06_23","19:10:04",32,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"633",0,246,2,0,"0.25,0.21,0.17","03_06_23","19:53:31",32,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"634",0,246,2,0,"0.25,0.21,0.17","03_06_23","19:54:08",32,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"635",0,246,2,0,"0.25,0.21,0.17","03_06_23","19:57:53",32,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"636",0,246,2,0,"0.25,0.21,0.17","03_06_23","20:04:44",32,"TowerW13",476,"WF051806","WF051806-03_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"637",0,246,2,0,"0.25,0.21,0.17","03_06_23","21:11:22",31,"TowerW13",476,"WF051806","WF051806-03_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"638",0,246,2,0,"0.25,0.21,0.17","03_06_23","21:13:13",32,"TowerW13",476,"WF051806","WF051806-03_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"639",0,246,2,0,"0.25,0.21,0.17","03_06_23","21:18:12",31,"TowerW13",476,"WF051806","WF051806-03_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"640",0,246,2,0,"0.25,0.21,0.17","03_06_23","22:08:10",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"641",0,246,2,0,"0.25,0.21,0.17","03_06_23","22:15:00",31,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"642",0,246,2,0,"0.25,0.21,0.17","03_06_23","22:34:12",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"643",0,246,2,0,"0.25,0.21,0.17","03_06_23","22:37:51",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"644",0,246,2,0,"0.25,0.21,0.17","03_06_23","22:44:05",31,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"645",0,246,2,0,"0.25,0.21,0.17","03_06_23","22:50:15",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"646",0,246,2,0,"0.25,0.21,0.17","03_06_23","22:53:18",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"647",0,246,2,0,"0.25,0.21,0.17","03_06_23","22:54:32",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"648",0,246,2,0,"0.25,0.21,0.17","03_06_23","23:13:01",32,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"649",0,246,2,0,"0.25,0.21,0.17","03_06_23","23:13:39",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"650",0,246,2,0,"0.25,0.21,0.17","03_06_23","23:21:03",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"651",0,246,2,0,"0.25,0.21,0.17","03_06_23","23:37:43",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"652",0,246,2,0,"0.25,0.21,0.17","03_06_23","23:42:41",32,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"653",0,246,2,0,"0.25,0.21,0.17","03_06_23","23:44:31",32,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"654",0,246,2,0,"0.25,0.21,0.17","03_06_23","23:45:44",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"655",0,246,2,0,"0.25,0.21,0.17","04_06_23","0:04:49",32,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"656",0,246,2,0,"0.25,0.21,0.17","04_06_23","0:06:40",31,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"657",0,246,2,0,"0.25,0.21,0.17","04_06_23","0:32:20",32,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"658",0,246,2,0,"0.25,0.21,0.17","04_06_23","0:48:24",33,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"659",0,246,2,0,"0.25,0.21,0.17","04_06_23","0:49:00",32,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"660",0,246,2,0,"0.25,0.21,0.17","04_06_23","0:58:51",33,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"661",0,246,2,0,"0.25,0.21,0.17","04_06_23","1:03:50",32,"TowerW13",476,"WF051806","WF051806-04_06_23-1",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"662",0,246,2,0,"0.25,0.21,0.17","04_06_23","2:30:35",32,"TowerW13",476,"WF051806","WF051806-04_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"663",0,246,2,0,"0.25,0.21,0.17","04_06_23","3:18:01",31,"TowerW13",476,"WF051806","WF051806-04_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"664",0,75,2,0,"0.25,0.21,0.18","31_05_23","0:43:48",32,"TowerR13",476,"WF051806","WF051806-31_05_23-0",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"665",1,319,2,0,"0.25,0.22,0.18","27_05_23","3:21:29",31,"TowerW11",476,"WF051806","WF051806-27_05_23-3",1277661.95017273,568449.390537169,1277661.95017273,568449.390537169,NA,NA,NA,NA,NA,NA,NA
"666",0,246,2,0,"0.24,0.2,0.17","31_05_23","18:35:31",32,"TowerW13",476,"WF051806","WF051806-31_05_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"667",0,246,2,0,"0.24,0.2,0.17","31_05_23","23:43:46",31,"TowerW13",476,"WF051806","WF051806-31_05_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"668",0,246,2,0,"0.24,0.2,0.17","01_06_23","5:02:00",31,"TowerW13",476,"WF051806","WF051806-01_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"669",0,246,2,0,"0.24,0.2,0.17","01_06_23","15:38:06",31,"TowerW13",476,"WF051806","WF051806-01_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"670",0,246,2,0,"0.24,0.2,0.17","02_06_23","9:17:55",31,"TowerW13",476,"WF051806","WF051806-02_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"671",0,246,2,0,"0.24,0.2,0.17","02_06_23","10:15:06",32,"TowerW13",476,"WF051806","WF051806-02_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"672",0,246,2,0,"0.24,0.2,0.17","02_06_23","16:48:39",32,"TowerW13",476,"WF051806","WF051806-02_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"673",0,246,2,0,"0.24,0.2,0.17","02_06_23","17:12:43",32,"TowerW13",476,"WF051806","WF051806-02_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"674",0,246,2,0,"0.24,0.2,0.17","02_06_23","17:40:49",32,"TowerW13",476,"WF051806","WF051806-02_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"675",1,246,2,0,"0.24,0.2,0.17","02_06_23","22:59:18",33,"TowerW13",476,"WF051806","WF051806-02_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"676",0,246,2,0,"0.24,0.2,0.17","04_06_23","0:47:10",32,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"677",0,246,2,0,"0.24,0.21,0.17","31_05_23","19:09:26",32,"TowerW13",476,"WF051806","WF051806-31_05_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"678",0,246,2,0,"0.24,0.21,0.17","31_05_23","21:19:31",32,"TowerW13",476,"WF051806","WF051806-31_05_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"679",0,246,2,0,"0.24,0.21,0.17","01_06_23","2:23:51",32,"TowerW13",476,"WF051806","WF051806-01_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"680",0,246,2,0,"0.24,0.21,0.17","01_06_23","2:53:25",31,"TowerW13",476,"WF051806","WF051806-01_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"681",0,246,2,0,"0.24,0.21,0.17","01_06_23","4:23:11",32,"TowerW13",476,"WF051806","WF051806-01_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"682",0,246,2,0,"0.24,0.21,0.17","01_06_23","10:50:32",31,"TowerW13",476,"WF051806","WF051806-01_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"683",0,246,2,0,"0.24,0.21,0.17","01_06_23","14:06:51",31,"TowerW13",476,"WF051806","WF051806-01_06_23-14",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"684",1,246,2,0,"0.24,0.21,0.17","01_06_23","15:11:20",31,"TowerW13",476,"WF051806","WF051806-01_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"685",0,246,2,0,"0.24,0.21,0.17","01_06_23","15:39:05",32,"TowerW13",476,"WF051806","WF051806-01_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"686",0,246,2,0,"0.24,0.21,0.17","01_06_23","18:07:51",31,"TowerW13",476,"WF051806","WF051806-01_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"687",0,246,2,0,"0.24,0.21,0.17","02_06_23","8:52:44",32,"TowerW13",476,"WF051806","WF051806-02_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"688",0,246,2,0,"0.24,0.21,0.17","02_06_23","17:43:51",33,"TowerW13",476,"WF051806","WF051806-02_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"689",0,246,2,0,"0.24,0.21,0.17","02_06_23","19:46:36",32,"TowerW13",476,"WF051806","WF051806-02_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"690",0,246,2,0,"0.24,0.21,0.17","02_06_23","19:56:43",32,"TowerW13",476,"WF051806","WF051806-02_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"691",0,246,2,0,"0.24,0.21,0.17","02_06_23","22:01:18",31,"TowerW13",476,"WF051806","WF051806-02_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"692",0,246,2,0,"0.24,0.21,0.17","03_06_23","3:11:08",31,"TowerW13",476,"WF051806","WF051806-03_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"693",0,246,2,0,"0.24,0.21,0.17","03_06_23","5:28:21",31,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"694",0,246,2,0,"0.24,0.21,0.17","03_06_23","5:32:06",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"695",0,246,2,0,"0.24,0.21,0.17","03_06_23","7:46:03",33,"TowerW13",476,"WF051806","WF051806-03_06_23-7",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"696",0,246,2,0,"0.24,0.21,0.17","03_06_23","7:46:40",31,"TowerW13",476,"WF051806","WF051806-03_06_23-7",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"697",0,246,2,0,"0.24,0.21,0.17","03_06_23","15:35:36",32,"TowerW13",476,"WF051806","WF051806-03_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"698",0,246,2,0,"0.24,0.21,0.17","03_06_23","17:01:24",31,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"699",0,246,2,0,"0.24,0.21,0.17","03_06_23","17:10:15",31,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"700",0,246,2,0,"0.24,0.21,0.17","03_06_23","17:30:42",32,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"701",0,246,2,0,"0.24,0.21,0.17","03_06_23","18:43:49",31,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"702",0,246,2,0,"0.24,0.21,0.17","03_06_23","21:50:11",31,"TowerW13",476,"WF051806","WF051806-03_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"703",0,246,2,0,"0.24,0.21,0.17","03_06_23","23:55:00",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"704",1,115,1,96,"0.25,0.2,0.08","21_09_22","3:40:47",130,"Tower1",477,"WN051801","WN051801-21_09_22-3",1286942.69792881,540665.78286266,1286942.69792881,540665.78286266,NA,NA,NA,NA,NA,NA,NA
